st_model,embedding,classifier,doc
mdl_micse,ds_count,cl_conv,"my account was haked, what do I have to do to recover it?"
mdl_micse,ds_count,cl_conv,can you show me the delivery period?
mdl_micse,ds_count,cl_conv,where do I deelte my online account?
mdl_micse,ds_count,cl_conv,how do I make a complaimt?
mdl_micse,ds_count,cl_conv,can u ask an agent to check the status of ny reimbursement?
mdl_micse,ds_count,cl_conv,do I get an ufll refund if I cancel my ticket?
mdl_micse,ds_count,cl_conv,"can you ask an agent hwere I can check my fucking bills, please?"
mdl_micse,ds_count,cl_conv,how to view the options for delivry
mdl_micse,ds_count,cl_conv,I want to make changes to my shipping adress
mdl_micse,ds_count,cl_conv,I' trying to open an account but I can't
mdl_micse,ds_count,cl_conv,tell me if there is any huma available
mdl_micse,ds_count,cl_conv,"could u ask an agent to provide information about my fucking bills, please?"
mdl_micse,ds_count,cl_conv,I want to use my other profile
mdl_micse,ds_count,cl_conv,an u ask an agent if I can get a bil?
mdl_micse,ds_rand,cl_conv,"i want to check my invopice, what can i do?"
mdl_micse,ds_rand,cl_conv,how to see your erimbursement policy
mdl_micse,ds_rand,cl_conv,how to make a purchase
mdl_micse,ds_rand,cl_conv,can you tell me about my invoice?
mdl_micse,ds_rand,cl_conv,I need help tracking ym redfund
mdl_micse,ds_rand,cl_conv,can u ask an agent how to set up my shiping address?
mdl_micse,ds_rand,cl_conv,"i want to track my fucking reimbursement, can u help me, please?"
mdl_micse,ds_rand,cl_conv,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_micse,ds_rand,cl_conv,I wat to register
mdl_micse,ds_rand,cl_conv,"id like to get a rebund, could u help me?"
mdl_micse,ds_rand,cl_conv,"I have no shipping address, whjat do I haave to do to set it up?"
mdl_micse,ds_rand,cl_conv,"I want to  check your money back pplicy, what do I have to do?"
mdl_micse,ds_rand,cl_conv,"I lots my invoice, how can Iview it?"
mdl_micse,ds_rand,cl_conv,I want informatrion avout my bills
mdl_micse,ds_rand,cl_conv,"could u ask an agent to provide information about my fucking bills, please?"
mdl_micse,ds_rand,cl_conv,I can't create a profile
mdl_micse,ds_rand,cl_conv,i want to know how to nodify my order
mdl_micse,ds_rand,cl_conv,"can u ask an agent to make changes to my profile, please?"
mdl_micse,ds_rand,cl_conv,ask an agent hos i can edit my profile
mdl_micse,ds_rand,cl_conv,I need help requesting an bil
mdl_micse,ds_rand,cl_conv,"I want to check camcellation fees, what should I do?"
mdl_micse,ds_rand,cl_conv,where to check yourpayment options
mdl_micse,ds_rand,cl_conv,I foundproblems when triyng to register
mdl_micse,ds_rand,cl_conv,could you ask an agent where I can place an order?
mdl_micse,ds_rand,cl_conv,chdck my invoices
mdl_micse,ds_rand,cl_conv,ask an agent if I could see the fuckig cancdllation fee
mdl_micse,ds_rand,cl_conv,"my shipping address has changed, hat can Ido?"
mdl_micse,ds_rand,cl_conv,I need inforation about my bill
mdl_micse,ds_rand,cl_conv,can you ask an agent to provide information about my fucking bills?
mdl_micse,ds_rand,cl_conv,I want to know if I can subscribe to the newwsletter
mdl_micse,ds_rand,cl_conv,"could u ask an agent to give me information about the fucking delivery options, please?"
mdl_micse,ds_rand,cl_conv,i want to remoe my account
mdl_micse,ds_rand,cl_conv,can you tell me ohw long do refunds take ?
mdl_micse,ds_rand,cl_conv,"I lost my account apssword, retrieve it"
mdl_micse,ds_rand,cl_conv,"can u find information about the xancrllation fee, please?"
mdl_micse,ds_rand,cl_conv,I need help making a purchase
mdl_micse,ds_rand,cl_conv,I want informatiopn about getting some bils
mdl_micse,ds_rand,cl_conv,ask an agent how to check the status of my reimbrsement
mdl_micse,ds_rand,cl_conv,ask an agent for information about my bills
mdl_micse,ds_rand,cl_conv,how could I update my fucking profile?
mdl_micse,ds_rand,cl_conv,I'm having issues creating a acount
mdl_micse,ds_rand,cl_conv,I want to know where I can receive the newsletyter
mdl_micse,ds_rand,cl_conv,how can I see an invoice?
mdl_micse,ds_rand,cl_conv,can you show me the delivery period?
mdl_micse,ds_rand,cl_conv,show me your remibursement policy
mdl_micse,ds_rand,cl_conv,"I would like to make a fucking order, can you help me?"
mdl_micse,ds_rand,cl_conv,"i want information, what can i do to call cuwtomer support?"
mdl_micse,ds_rand,cl_conv,assk an agent about their payment optiond
mdl_micse,ds_rand,cl_conv,can you show me the statu of my reimbursement?
mdl_micse,ds_rand,cl_conv,"please , ask an agent where ican see my invoice"
mdl_micse,ds_rand,cl_conv,"I want to cancel a purchase, can you help me?"
mdl_micse,ds_rand,cl_conv,I found issus registering
mdl_micse,ds_rand,cl_conv,how do I plcae an order ?
mdl_micse,ds_rand,cl_conv,can u ask an agent to make a purchase?
mdl_micse,ds_rand,cl_conv,wat's the status of my reimbursement?
mdl_micse,ds_rand,cl_conv,how to obtain a erimbursement
mdl_micse,ds_rand,cl_conv,I can't sign up
mdl_micse,ds_rand,cl_conv,information about my bill
mdl_micse,ds_rand,cl_conv,ask an agent about my invoice
mdl_micse,ds_rand,cl_conv,tell me if I could make a payment withVisa
mdl_micse,ds_rand,cl_conv,"I want to view cancerllation fees, what should I do?"
mdl_micse,ds_rand,cl_conv,"ask an agent if i could cancel a purchase, please"
mdl_micse,ds_rand,cl_conv,"can you ask an agent to check their fucking payment options, please?"
mdl_micse,ds_rand,cl_conv,I need help making an ofder
mdl_micse,ds_rand,cl_conv,"help me set up my shipping address, please"
mdl_micse,ds_rand,cl_conv,I want to tack my orders
mdl_micse,ds_rand,cl_conv,I want to make a purchase
mdl_micse,ds_rand,cl_conv,I need information about chanmgung my purchase
mdl_micse,ds_rand,cl_conv,help me donwload a bil
mdl_micse,ds_rand,cl_conv,"I need information, how do I contact Custgomer Servic?"
mdl_micse,ds_rand,cl_conv,how do Iswitchj to another account?
mdl_micse,ds_zeros,cl_conv,wher to register
mdl_micse,ds_zeros,cl_conv,"id like to get a rebund, could u help me?"
mdl_micse,ds_zeros,cl_conv,how do Iswitchj to another account?
mdl_micse,ds_zeros,cl_conv,I need information about chanmgung my purchase
mdl_micse,ds_zeros,cl_conv,"I need help checking your fucking payment methods, please"
mdl_micse,ds_zeros,cl_conv,"please, contact someone"
mdl_micse,ds_zeros,cl_conv,can you tell me if there issomeone available?
mdl_micse,ds_zeros,cl_conv,"i wanna place an order, what can i do?"
mdl_micse,ds_zeros,cl_conv,can u ask an agent how to modify my fucking profile?
mdl_micse,ds_zeros,cl_conv,could u ask an agent for information about the fucking delivery period?
mdl_micse,ds_zeros,cl_conv,"please, could you ask an agent to give me information about the delivery period?"
mdl_micse,ds_zeros,cl_conv,help me donwload a bil
mdl_micse,ds_zeros,cl_conv,"can you ask an agent hwere I can check my fucking bills, please?"
mdl_micse,ds_zeros,cl_conv,ask an agent if I can place a fucking order
mdl_micse,ds_zeros,cl_conv,"help me set up my shipping address, please"
mdl_micse,ds_zeros,cl_conv,ask an agent hhow long the delivery takes
mdl_micse,ds_zeros,cl_conv,I want informatrion avout my bills
mdl_micse,ds_zeros,cl_conv,"I can't find ny nills, can you check them?"
mdl_micse,ds_zeros,cl_conv,can you give me information about my invoice?
mdl_micse,ds_zeros,cl_conv,I want to use my other profile
mdl_micse,ds_zeros,cl_conv,I want to know how to chasnge my prchase
mdl_micse,ds_zeros,cl_conv,I'm having issues creating a acount
mdl_micse,ds_zeros,cl_conv,how do I modify the information on myprofile?
mdl_micse,ds_zeros,cl_conv,sak an agent how i can update my profile
mdl_micse,ds_zeros,cl_conv,can you ask an agent hw I could edit the information on my profile?
mdl_micse,ds_zeros,cl_conv,"I want to edit my profile, how can I do iy ?"
mdl_micse,ds_zeros,cl_conv,can you hsow me the cancellation efes?
mdl_micse,ds_zeros,cl_conv,I can't register
mdl_micse,ds_zeros,cl_conv,"i want a rfeimbursement, how can i obtain one?"
mdl_micse,ds_zeros,cl_conv,"I have no shipping address, whjat do I haave to do to set it up?"
mdl_micse,ds_zeros,cl_conv,I want information about thedelivery period for my tickets
mdl_micse,ds_zeros,cl_conv,can u ask an agent how i could change to anothr fucking account ?
mdl_micse,ds_zeros,cl_conv,where to check yourpayment options
mdl_micse,ds_zeros,cl_conv,"I want to retrieve my account pasword, how can I do it?"
mdl_micse,ds_zeros,cl_conv,can u ask an agent whats their reimbursement oplicy?
mdl_micse,ds_zeros,cl_conv,can u ask an agent to give me information about the delivery options?
mdl_micse,ds_zeros,cl_conv,how to change to another rpofile
mdl_micse,ds_zeros,cl_conv,ask an agent hos i can edit my profile
mdl_micse,ds_zeros,cl_conv,help me register
mdl_micse,ds_zeros,cl_conv,I'm having an issaue opening an account
mdl_micse,ds_zeros,cl_conv,"my online account's been ahcked, can  you recover it?"
mdl_micse,ds_zeros,cl_conv,"id like to place an order, what can i do?"
mdl_micse,ds_zeros,cl_conv,sak an agentz how i can make a purchase
mdl_micse,ds_zeros,cl_conv,"i wnna place a order, can u help me?"
mdl_micse,ds_zeros,cl_conv,tell me how long the delivery takes
mdl_micse,ds_zeros,cl_conv,ask an agent where i can close my user account
mdl_micse,ds_zeros,cl_conv,how to make a purchase
mdl_micse,ds_zeros,cl_conv,"I want to view cancerllation fees, what should I do?"
mdl_micse,ds_zeros,cl_conv,I'm having an issue creating a profile
mdl_micse,ds_zeros,cl_conv,I can't rdmember my apssword
mdl_micse,ds_zeros,cl_conv,can you show me information about the delvery options?
mdl_micse,ds_zeros,cl_conv,"I forgot my passworfd, what can I do to retrieve it?"
mdl_micse,ds_zeros,cl_conv,can Iregister?
mdl_micse,ds_zeros,cl_conv,"I'd like to make an order, what should I do?"
mdl_micse,ds_zeros,cl_conv,where to see your pyment options
mdl_micse,ds_zeros,cl_conv,"please, could u ask an agent how to ese the fucking status of my refund?"
mdl_micse,ds_zeros,cl_conv,the transfer was declined
mdl_micse,ds_zeros,cl_conv,could u ask an agent how I could see a bill?
mdl_micse,ds_zeros,cl_conv,how to obtain a erimbursement
mdl_micse,ds_zeros,cl_conv,"I lost my acocunt passweord, could you recover it, please?"
mdl_micse,ds_zeros,cl_conv,I need inforation about my bill
mdl_micse,ds_zeros,cl_conv,ask an agent for information about my bills
mdl_micse,ds_zeros,cl_conv,was my refund prlcessed?
mdl_micse,ds_zeros,cl_conv,"i catn remember my account pasdword, what can i do to retrieve it?"
mdl_micse,ds_zeros,cl_conv,"I need information, how do I contact Custgomer Servic?"
mdl_minilml12,ds_st,cl_conv,"can u find information about the xancrllation fee, please?"
mdl_minilml12,ds_st,cl_conv,where to see your pyment options
mdl_minilml12,ds_st,cl_conv,how do I check my bil?
mdl_minilml12,ds_st,cl_conv,how to change to another rpofile
mdl_minilml12,ds_st,cl_conv,can u ask an agent whats their reimbursement oplicy?
mdl_minilml12,ds_st,cl_conv,"i want to check the optrions for delivery, what do i have to do?"
mdl_minilml12,ds_st,cl_conv,how to track my feimbursement
mdl_minilml12,ds_st,cl_conv,how do I request areimbursement?
mdl_minilml12,ds_st,cl_conv,"i dont wan my accout, close it"
mdl_minilml12,ds_st,cl_conv,I need help vieing my invoices
mdl_minilml12,ds_st,cl_conv,I need information about chanmgung my purchase
mdl_minilml12,ds_st,cl_conv,I' trying to open an account but I can't
mdl_minilml12,ds_st,cl_conv,check your payment options
mdl_minilml12,ds_st,cl_conv,where can I set up my shkpping address?
mdl_minilml12,ds_st,cl_conv,I had an isue when trying to open an account
mdl_minilml12,ds_st,cl_conv,"can you ask an agent to show me information about the statsu of my purchase, please?"
mdl_minilml12,ds_st,cl_conv,ask an agent how to see some invoices
mdl_minilml12,ds_st,cl_conv,how do I plcae an order ?
mdl_minilml12,ds_st,cl_conv,I want to see my invoicr
mdl_minilml12,ds_st,cl_conv,information about midifying y purchase
mdl_minilml12,ds_st,cl_conv,how do I rremove my profile?
mdl_minilml12,ds_st,cl_conv,I had regiwtration problems
mdl_minilml12,ds_st,cl_conv,"please, can you ask an agent how to xwitch to another fucking user accoun?"
mdl_minilml12,ds_st,cl_conv,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_minilml12,ds_st,cl_conv,ocntact a persn
mdl_minilml12,ds_st,cl_conv,ask an agent ot show me their refund policy
mdl_minilml12,ds_tfidf,cl_conv, need ehlp modifying my profile
mdl_minilml12,ds_tfidf,cl_conv,ask an agent hhow long the delivery takes
mdl_minilml12,ds_tfidf,cl_conv,can you tell me if I can get a biol?
mdl_minilml12,ds_tfidf,cl_conv,I' trying to open an account but I can't
mdl_minilml12,ds_tfidf,cl_conv,"I can't mke apayment, what can I do?"
mdl_minilml12,ds_tfidf,cl_conv,how can i file a consumer complsint for a service?
mdl_minilml12,ds_tfidf,cl_conv,how can i lodge a ccomplaint for a service?
mdl_minilml12,ds_tfidf,cl_conv,how can I see y bills?
mdl_minilml12,ds_tfidf,cl_conv,"could u check my ibll, please?"
mdl_minilml12,ds_tfidf,cl_conv,can Iregister?
mdl_minilml12,ds_tfidf,cl_conv,how do I cancle a purchase?
mdl_minilml12,ds_tfidf,cl_conv,"id like to get a rebund, could u help me?"
mdl_minilml12,ds_tfidf,cl_conv,I'm having an issaue opening an account
mdl_minilml12,ds_tfidf,cl_conv,"I want to make a pucrhase, what can I do?"
mdl_minilml12,ds_tfidf,cl_conv,was my refund prlcessed?
mdl_minilml12,ds_tfidf,cl_conv,I'm trying to regiter but I can't
mdl_minilml12,ds_tfidf,cl_conv,i wanna cancwl my online account
mdl_minilml12,ds_tfidf,cl_conv,terll me if I could request an invice
mdl_minilml12,ds_tfidf,cl_conv,"I want to ask for informatrion about seeing a ill, please"
mdl_minilml12,ds_count,cl_conv,"I want to ask for informatrion about seeing a ill, please"
mdl_minilml12,ds_count,cl_conv,I want to know how to chasnge my prchase
mdl_minilml12,ds_count,cl_conv,I want informatrion avout my bills
mdl_minilml12,ds_count,cl_conv,"i wanna submit a compalint for a service, what can i do?"
mdl_minilml12,ds_count,cl_conv,I need help vieing my invoices
mdl_minilml12,ds_count,cl_conv,"I haven't got a proile, can you help me?"
mdl_minilml12,ds_count,cl_conv,ask an agent whee to check the delivery otions
mdl_minilml12,ds_count,cl_conv,how do I check my bil?
mdl_minilml12,ds_count,cl_conv,"i wanna submit a ocmplaint for a service, what should i do?"
mdl_minilml12,ds_count,cl_conv,i want to know how to nodify my order
mdl_minilml12,ds_count,cl_conv,"I want to submit a consumer complint for a service, what should I do?"
mdl_minilml12,ds_count,cl_conv,how do Iswitchj to another account?
mdl_minilml12,ds_count,cl_conv,"please, can u ask an agent where to view the status of my eefund?"
mdl_minilml12,ds_count,cl_conv,"ask an agent where i can se my bill, please"
mdl_minilml12,ds_count,cl_conv,"i want to check the optrions for delivery, what do i have to do?"
mdl_minilml12,ds_count,cl_conv,ask an agent how I can make an fucking complant
mdl_minilml12,ds_count,cl_conv,ask an agent how i can lodge a consumercomplaint
mdl_minilml12,ds_count,cl_conv,"I can't find ny nills, can you check them?"
mdl_minilml12,ds_count,cl_conv,where do I deelte my online account?
mdl_minilml12,ds_rand,cl_conv,ask an agernt where i could write areview
mdl_minilml12,ds_rand,cl_conv,how to modify the information on my proflie
mdl_minilml12,ds_rand,cl_conv,can youy ask an agent how I can see an invoice?
mdl_minilml12,ds_rand,cl_conv,how do I rremove my profile?
mdl_minilml12,ds_rand,cl_conv,"I want tp make a purchase, can you help me?"
mdl_minilml12,ds_rand,cl_conv,assk an agent about their payment optiond
mdl_minilml12,ds_rand,cl_conv,can I create  a provile?
mdl_minilml12,ds_rand,cl_conv,"I need a erfund, whhat do I have to do?"
mdl_minilml12,ds_rand,cl_conv,ask an agent if I could see the fuckig cancdllation fee
mdl_minilml12,ds_rand,cl_conv,I'm having an issaue opening an account
mdl_minilml12,ds_rand,cl_conv,ask an agent to track myreimbursement
mdl_minilml12,ds_rand,cl_conv,where do I deelte my online account?
mdl_minilml12,ds_rand,cl_conv,"can u ask an agent if i could switch to aqnother account, please?"
mdl_minilml12,ds_rand,cl_conv,I need hepl contacting a person
mdl_minilml12,ds_rand,cl_conv,"I'm not happy with the service, can I file a consumer omplaint?"
mdl_minilml12,ds_rand,cl_conv,I want to moeify my order before you send it
mdl_minilml12,ds_rand,cl_conv,ask an agnet how i could update my profile
mdl_minilml12,ds_rand,cl_conv,I want to make a chahge inmy order
mdl_minilml12,ds_rand,cl_conv,can you tell me if there issomeone available?
mdl_minilml12,ds_rand,cl_conv,can you show me my ibll ?
mdl_minilml12,ds_rand,cl_conv,can I chhange to another user account?
mdl_minilml12,ds_rand,cl_conv,tell me if there is any huma available
mdl_minilml12,ds_rand,cl_conv,"i wanna know the sttus of my fefund, how could i track it?"
mdl_minilml12,ds_rand,cl_conv,how do I change my profilr?
mdl_minilml12,ds_rand,cl_conv,"please, can u show me my invoices?"
mdl_minilml12,ds_rand,cl_conv,can i file a ocmplaint for a service?
mdl_minilml12,ds_rand,cl_conv,"i want to check the optrions for delivery, what do i have to do?"
mdl_minilml12,ds_rand,cl_conv,I want to know how to chasnge my prchase
mdl_minilml12,ds_rand,cl_conv,how does the refund process work?
mdl_minilml12,ds_rand,cl_conv,"ask an agent where i can se my bill, please"
mdl_minilml12,ds_rand,cl_conv,"I can't find ny nills, can you check them?"
mdl_minilml12,ds_rand,cl_conv,"I want to se my invoice, what do I have to do?"
mdl_minilml12,ds_rand,cl_conv,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml12,ds_zeros,cl_conv,ask an agent fi I get an full refund in case I cancel my ticket
mdl_minilml12,ds_zeros,cl_conv,where to see my bgill
mdl_minilml12,ds_zeros,cl_conv,I need help tracking ym redfund
mdl_minilml12,ds_zeros,cl_conv,I found issus registering
mdl_minilml12,ds_zeros,cl_conv,i wanna cancwl my online account
mdl_minilml12,ds_zeros,cl_conv,"ask an agent to change to another fucking user account, please"
mdl_minilml12,ds_zeros,cl_conv,"can you ask an agent to show me information about the statsu of my purchase, please?"
mdl_minilml12,ds_zeros,cl_conv,"please, can u ask an aget where i can dselete my account?"
mdl_minilml12,ds_zeros,cl_conv,assk an agent about their payment optiond
mdl_minilml12,ds_zeros,cl_conv,I'm having issues creating a acount
mdl_minilml12,ds_zeros,cl_conv,"i wanna see the potions for delivwry, can u help me?"
mdl_minilml12,ds_zeros,cl_conv,tell me where I can see abill
mdl_minilml12,ds_zeros,cl_conv,where do I deelte my online account?
mdl_minilml12,ds_zeros,cl_conv,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml12,ds_zeros,cl_conv,how to obtain a erimbursement
mdl_minilml12,ds_zeros,cl_conv,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_minilml12,ds_zeros,cl_conv,ask an agent if i can see some biols
mdl_minilml12,ds_zeros,cl_conv,I need help making an ofder
mdl_minilml12,ds_zeros,cl_conv,"I wolud like to see my bill, hat can I do?"
mdl_minilml12,ds_zeros,cl_conv,I'm interested in your reimbursement polivy
mdl_minilml12,ds_zeros,cl_conv,"I want to make a pucrhase, what can I do?"
mdl_minilml6,ds_st,cl_conv,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_st,cl_conv,I want to notify a pamyent issue
mdl_minilml6,ds_st,cl_conv,"I'm not happy with the service, can I file a consumer omplaint?"
mdl_minilml6,ds_st,cl_conv,"can u find information about the xancrllation fee, please?"
mdl_minilml6,ds_st,cl_conv,ask an agent if i can download some iblls
mdl_minilml6,ds_st,cl_conv,tell me where I can see abill
mdl_minilml6,ds_st,cl_conv,"i can't find my bbills, show them"
mdl_minilml6,ds_st,cl_conv,ask an agent to leave a conment
mdl_minilml6,ds_st,cl_conv,I need help making an ofder
mdl_minilml6,ds_st,cl_conv,ask an agent to track myreimbursement
mdl_minilml6,ds_st,cl_conv,I'm having reigstration issues
mdl_minilml6,ds_st,cl_conv,ask an agent whee to check the delivery otions
mdl_minilml6,ds_st,cl_conv,"i wanna see the potions for delivwry, can u help me?"
mdl_minilml6,ds_st,cl_conv,I'm trying to regiter but I can't
mdl_minilml6,ds_st,cl_conv,i wanna change to another cacount
mdl_minilml6,ds_st,cl_conv,I found iwsues while creating an account
mdl_minilml6,ds_st,cl_conv,how do I request areimbursement?
mdl_minilml6,ds_st,cl_conv,"could you ask an agent about my fucking bill, please?"
mdl_minilml6,ds_st,cl_conv,where canI seemy bill?
mdl_minilml6,ds_st,cl_conv,I foundproblems when triyng to register
mdl_minilml6,ds_st,cl_conv,how can I see y bills?
mdl_minilml6,ds_st,cl_conv,could u contact a eprson?
mdl_minilml6,ds_st,cl_conv,how do I make a consumer complpaint?
mdl_minilml6,ds_st,cl_conv,I' trying to open an account but I can't
mdl_minilml6,ds_st,cl_conv,"i lost my bioll, what can i do to view it?"
mdl_minilml6,ds_st,cl_conv,I want to know how to chasnge my prchase
mdl_minilml6,ds_tfidf,cl_conv,"I want to vew the ancellation fee, what can I do?"
mdl_minilml6,ds_tfidf,cl_conv,"please, can u ask an agent where to view the status of my eefund?"
mdl_minilml6,ds_tfidf,cl_conv,where to informof paynent problems
mdl_minilml6,ds_tfidf,cl_conv,how does the refund process work?
mdl_minilml6,ds_tfidf,cl_conv,"please, ask an agent if i can check my fucking invoice"
mdl_minilml6,ds_tfidf,cl_conv,"i wanna lodge an poinion, what can i do?"
mdl_minilml6,ds_tfidf,cl_conv,"I'm not happy with the service, what can I do to submit a cvomplaint?"
mdl_minilml6,ds_tfidf,cl_conv,I can't find my bklls and I want to check them
mdl_minilml6,ds_tfidf,cl_conv,can u ask an agent to make a purchase?
mdl_minilml6,ds_tfidf,cl_conv,can I checkmy biklls?
mdl_minilml6,ds_tfidf,cl_conv,"I want tp make a purchase, can you help me?"
mdl_minilml6,ds_tfidf,cl_conv,ask an agent if i can download some iblls
mdl_minilml6,ds_tfidf,cl_conv,"please, ask an agent for information about my fucking invoice"
mdl_minilml6,ds_tfidf,cl_conv,"please, can u ask an agent where i could heck my bill?"
mdl_minilml6,ds_tfidf,cl_conv,ask an agent how i can lodge a consumercomplaint
mdl_minilml6,ds_tfidf,cl_conv,"I haven't got a proile, can you help me?"
mdl_minilml6,ds_tfidf,cl_conv,"ask an agent where i can se my bill, please"
mdl_minilml6,ds_tfidf,cl_conv,I'm having issues creating a acount
mdl_minilml6,ds_tfidf,cl_conv,I have an issue ayign for my order
mdl_minilml6,ds_tfidf,cl_conv,"i wanna know the sttus of my fefund, how could i track it?"
mdl_minilml6,ds_tfidf,cl_conv,can you show me the delivery perod for my ticket?
mdl_minilml6,ds_tfidf,cl_conv,how to track my feimbursement
mdl_minilml6,ds_count,cl_conv,i need help seeing an invboice
mdl_minilml6,ds_count,cl_conv,ask an agent to provide information about my invoices
mdl_minilml6,ds_count,cl_conv,I need help checking the deliovery options
mdl_minilml6,ds_count,cl_conv,tell me if  I can ppay with Amex
mdl_minilml6,ds_count,cl_conv,ask an agent if I could see the fuckig cancdllation fee
mdl_minilml6,ds_count,cl_conv,sak an agent how i can update my profile
mdl_minilml6,ds_count,cl_conv,how can i leave a rview for a service?
mdl_minilml6,ds_count,cl_conv,i wanna cancwl my online account
mdl_minilml6,ds_count,cl_conv,sho me my invoices
mdl_minilml6,ds_count,cl_conv,I' trying to open an account but I can't
mdl_minilml6,ds_count,cl_conv,could u contact a eprson?
mdl_minilml6,ds_count,cl_conv,I found issus registering
mdl_minilml6,ds_count,cl_conv,"i want a rfeimbursement, how can i obtain one?"
mdl_minilml6,ds_count,cl_conv,I'm having an issaue opening an account
mdl_minilml6,ds_count,cl_conv,"I want to file a fucking coment for a service, could you help me?"
mdl_minilml6,ds_count,cl_conv,I want to make a chahge inmy order
mdl_minilml6,ds_count,cl_conv,where do I deelte my online account?
mdl_minilml6,ds_count,cl_conv,where can I set up my shkpping address?
mdl_minilml6,ds_count,cl_conv,how do I cancle a purchase?
mdl_minilml6,ds_count,cl_conv,"I changed my mind, I need helpcanceling my profile"
mdl_minilml6,ds_count,cl_conv,terll me if I could request an invice
mdl_minilml6,ds_rand,cl_conv,how do I request areimbursement?
mdl_minilml6,ds_rand,cl_conv,I need help vieing my invoices
mdl_minilml6,ds_rand,cl_conv,where to see my bgill
mdl_minilml6,ds_rand,cl_conv,how to see some invoices
mdl_minilml6,ds_rand,cl_conv,can u ask an agent where i could make a fucking order?
mdl_minilml6,ds_rand,cl_conv,tell me where I can see abill
mdl_minilml6,ds_rand,cl_conv,I want to know how to chasnge my prchase
mdl_minilml6,ds_rand,cl_conv,"I wanna change my ordr, tell me how to do it"
mdl_minilml6,ds_rand,cl_conv,"I want to se my invoice, what do I have to do?"
mdl_minilml6,ds_rand,cl_conv,"can u ask an agent if i could check ym inovices, please?"
mdl_minilml6,ds_rand,cl_conv,i wanna cancwl my online account
mdl_minilml6,ds_rand,cl_conv,can you show me information about the delvery options?
mdl_minilml6,ds_rand,cl_conv,"i wanna see my invoice, can u help me?"
mdl_minilml6,ds_rand,cl_conv,I can't rdmember my apssword
mdl_minilml6,ds_rand,cl_conv,can u ask an agent how tomake changes to my shipping addrrss?
mdl_minilml6,ds_rand,cl_conv,"id like to get a rebund, could u help me?"
mdl_minilml6,ds_rand,cl_conv,i want to know how to nodify my order
mdl_minilml6,ds_rand,cl_conv,"i wanna see some invoicse, can you tell me how to do it?"
mdl_minilml6,ds_rand,cl_conv,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_rand,cl_conv,where to leave a rreview for a service
mdl_minilml6,ds_rand,cl_conv,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_minilml6,ds_rand,cl_conv,can you tell me if I can get a biol?
mdl_minilml6,ds_rand,cl_conv,"please, can u ask an aget where i can dselete my account?"
mdl_minilml6,ds_rand,cl_conv,ask an agent to track myreimbursement
mdl_minilml6,ds_rand,cl_conv,I foundproblems when triyng to register
mdl_minilml6,ds_rand,cl_conv,i want to remoe my account
mdl_minilml6,ds_rand,cl_conv,"could u check my ibll, please?"
mdl_minilml6,ds_rand,cl_conv,tell me if  I can ppay with Amex
mdl_minilml6,ds_rand,cl_conv,"I want to ask for informatrion about seeing a ill, please"
mdl_minilml6,ds_zeros,cl_conv,how do I check my bil?
mdl_minilml6,ds_zeros,cl_conv,"I want totrack my purchase, what do I have to do ?"
mdl_minilml6,ds_zeros,cl_conv,"I'm not happy with the service, how do I submitr a copmlaint?"
mdl_minilml6,ds_zeros,cl_conv,I want to notify a pamyent issue
mdl_minilml6,ds_zeros,cl_conv,where do I deelte my online account?
mdl_minilml6,ds_zeros,cl_conv,"I want to check camcellation fees, what should I do?"
mdl_minilml6,ds_zeros,cl_conv,"id like to get a rebund, could u help me?"
mdl_minilml6,ds_zeros,cl_conv,assk an agent about their payment optiond
mdl_minilml6,ds_zeros,cl_conv,when will my tickket arrive ?
mdl_minilml6,ds_zeros,cl_conv,how do Iswitchj to another account?
mdl_minilml6,ds_zeros,cl_conv,"could you ask an agent about my fucking bill, please?"
mdl_minilml6,ds_zeros,cl_conv,"I can't find ny nills, can you check them?"
mdl_minilml6,ds_zeros,cl_conv,"I want tp make a purchase, can you help me?"
mdl_minilml6,ds_zeros,cl_conv,how can i file a consumer complsint for a service?
mdl_minilml6,ds_zeros,cl_conv,i wanna change to another cacount
mdl_minilml6,ds_zeros,cl_conv,can I checkmy biklls?
mdl_minilml6,ds_zeros,cl_conv,"I can't mke apayment, what can I do?"
mdl_minilml6,ds_zeros,cl_conv,was my refund prlcessed?
mdl_minilml6,ds_zeros,cl_conv,I want to know how to chasnge my prchase
mdl_minilml6,ds_zeros,cl_conv,ask an agent fi I get an full refund in case I cancel my ticket
mdl_minilml6,ds_zeros,cl_conv,"i want to check the optrions for delivery, what do i have to do?"
mdl_minilml6,ds_zeros,cl_conv,"I want to vew the ancellation fee, what can I do?"
mdl_minilml6,ds_zeros,cl_conv,I want to know how to see a bilo
mdl_mpnetv2,ds_st,cl_conv,"please, can you ask an agent how to xwitch to another fucking user accoun?"
mdl_mpnetv2,ds_st,cl_conv,I need help checking the deliovery options
